fecha;año;mes;commodity;moneda;unidad;tipo_precio;condicion_comercial;fuente;operaciones;precio_promedio;precio_mediana;precio_min;precio_max;volumen_total;precio_ponderado_volumen;procedencias;lugares_entrega
2026-03-17;2026;3;CEBADA CERV.;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;14;211.337143;215.5;190;225;4393.76;218.069216;BUENOS AIRES|CIUDAD AUTÓNOMA DE BUENOS AIRES;B.Blanca/En destino|Quequen/En destino|Rosario S/En destino|Zona 3/En destino
2026-03-17;2026;3;CEBADA FORR.;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;6;284168.333333;284335;283335;284335;3230;284297.848297;BUENOS AIRES;B.Blanca/En destino|Quequen/En destino
2026-03-17;2026;3;CEBADA FORR.;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;5;204;205;200;205;2990.66;204.982178;BUENOS AIRES;B.Blanca/En destino|Quequen/En destino|Zona 3/En destino
2026-03-17;2026;3;CEBADA FORR.;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;31;202.548387;205;170;207;10474.42;204.721564;BUENOS AIRES|CÓRDOBA|SANTA FE;B.Blanca/En destino|Quequen/En destino|Quequen/En origen|Rosario S/En destino|Zona 3/En destino
2026-03-17;2026;3;Girasol;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;9;521746.888889;537891;462148;545215;153.94;520866.944394;BUENOS AIRES|CHACO|CÓRDOBA|SAN LUIS|SANTA FE;Rosario N/En destino|Rosario S/En destino|Zona 25/En destino
2026-03-17;2026;3;Girasol;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;136;530374.058824;540930;390;658225;7823.31;532324.075317;BUENOS AIRES|CHACO|CÓRDOBA|ENTRE RÍOS|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Rosario N/En destino|Rosario S/En destino|Zona 25/En destino|Zona 25/En origen
2026-03-17;2026;3;Girasol;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;7;371.828571;370;352.8;390;1291.16;373.987887;BUENOS AIRES|CHACO|LA PAMPA|SANTA FE;Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 25/En destino
2026-03-17;2026;3;Girasol;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;118;366.454237;360;340;395;10686.2;368.162191;BUENOS AIRES|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|LA PAMPA|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Bs As/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 25/En destino
2026-03-17;2026;3;Maíz;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;74;242305.945946;249660;198055;261096;5531.4;246279.445453;CÓRDOBA|ENTRE RÍOS|SANTA FE;Cordoba/En destino|Rosario N/En destino|Rosario S/En destino|Zona 11/En destino|Zona 11/En origen|Zona 12/En destino|Zona 13/En destino|Zona 14/En destino|Zona 18/En destino|Zona 8/En destino
2026-03-17;2026;3;Maíz;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;435;244089.013793;245000;180;302366;83343.06;244502.358644;BUENOS AIRES|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SALTA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Bs As/En destino|Cordoba/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 10/En destino|Zona 11/En destino|Zona 13/En destino|Zona 13/En origen|Zona 14/En destino|Zona 17/En destino|Zona 18/En destino|Zona 18/En origen|Zona 2/En destino|Zona 3/En destino|Zona 4/En destino|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 7/En origen|Zona 8/En destino|Zona 9/En destino
2026-03-17;2026;3;Maíz;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;68;188.672206;185;172;217.92;16205.97;188.275374;BUENOS AIRES|CHACO|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SANTA FE;B.Blanca/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 10/En destino|Zona 13/En destino|Zona 14/En destino|Zona 3/En destino|Zona 8/En destino
2026-03-17;2026;3;Maíz;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;282;183.288865;181;160;202;131781.33;184.532529;BUENOS AIRES|CATAMARCA|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO|TUCUMÁN;B.Blanca/En destino|Cordoba/En destino|Quequen/En destino|Quequen/En origen|Rosario N/En destino|Rosario S/En destino|Rosario S/En origen|Zona 10/En destino|Zona 11/En destino|Zona 12/En destino|Zona 13/En destino|Zona 14/En destino|Zona 15/En destino|Zona 16/En destino|Zona 3/En destino|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino|Zona 9/En destino
2026-03-17;2026;3;Soja;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;54;451917.222222;460000;408900;488870;2815.69;469343.212435;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|SANTA FE;Cordoba/En destino|Rosario N/En destino|Rosario S/En destino|Zona 10/En destino|Zona 11/En destino|Zona 11/En origen|Zona 12/En destino|Zona 13/En destino|Zona 18/En destino|Zona 8/En destino|Zona 9/En destino
2026-03-17;2026;3;Soja;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;545;459363.961468;468400;324;485000;57846.54;464357.117821;BUENOS AIRES|CATAMARCA|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|FORMOSA|LA PAMPA|SALTA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO|TUCUMÁN;B.Blanca/En destino|Bs As/En destino|Cordoba/En destino|Cordoba/En origen|Rosario N/En destino|Rosario S/En destino|Zona 10/En destino|Zona 11/En destino|Zona 11/En origen|Zona 12/En destino|Zona 13/En destino|Zona 14/En destino|Zona 15/En destino|Zona 16/En destino|Zona 17/En destino|Zona 18/En destino|Zona 4/En destino|Zona 5/En destino|Zona 6/En destino|Zona 6/En origen|Zona 7/En destino|Zona 8/En destino|Zona 8/En origen|Zona 9/En destino
2026-03-17;2026;3;Soja;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;18;305.112222;325.68;195.05;343.51;1690.02;325.274888;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|SANTA FE|SANTIAGO DEL ESTERO;Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 15/En destino|Zona 3/En destino
2026-03-17;2026;3;Soja;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;58;325.638103;324;277;350;31139.33;328.217461;BUENOS AIRES|CHACO|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 11/En destino|Zona 12/En destino|Zona 13/En destino|Zona 15/En destino|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino
2026-03-17;2026;3;Sorgo;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;7;259323.285714;263530;231971;273370;841.3;272217.872626;CÓRDOBA|ENTRE RÍOS|SAN LUIS|SANTA FE;Cordoba/En destino|Rosario S/En destino|Zona 18/En destino
2026-03-17;2026;3;Sorgo;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;10;256716;262750;231599;263530;344.33;262734.34586;CHACO|ENTRE RÍOS|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO;Rosario N/En destino|Rosario S/En destino|Zona 13/En destino|Zona 18/En destino
2026-03-17;2026;3;Sorgo;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;2;199;199;198;200;380;199;CÓRDOBA;Rosario S/En destino
2026-03-17;2026;3;Sorgo;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;23;194.865217;200;175;200;4755;198.06204;BUENOS AIRES|CHACO|CÓRDOBA|ENTRE RÍOS|SANTA FE;Rosario N/En destino|Rosario S/En destino|Zona 11/En destino
2026-03-17;2026;3;TRIGO PAN;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;17;238126.529412;244523;204800;260000;570.73;243889.891945;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|SANTA FE;Cordoba/En destino|Rosario S/En destino|Zona 11/En destino|Zona 12/En destino|Zona 13/En destino
2026-03-17;2026;3;TRIGO PAN;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;257;260492.058366;254550;215350;390000;39461.26;261908.017612;BUENOS AIRES|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Bs As/En destino|Bs As/En origen|Cordoba/En destino|Cordoba/En origen|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 10/En destino|Zona 11/En destino|Zona 12/En destino|Zona 13/En destino|Zona 13/En origen|Zona 14/En destino|Zona 15/En destino|Zona 17/En destino|Zona 18/En destino|Zona 2/En destino|Zona 3/En destino|Zona 4/En destino|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino|Zona 9/En destino
2026-03-17;2026;3;TRIGO PAN;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;13;199.745385;202.95;183;232.97;2051.94;199.128217;BUENOS AIRES|ENTRE RÍOS|SANTA FE;B.Blanca/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino
2026-03-17;2026;3;TRIGO PAN;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;99;196.274747;200;170;222.2;57923.4;203.603657;BUENOS AIRES|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Rosario S/En origen|Zona 12/En destino|Zona 13/En destino|Zona 15/En destino|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino
2026-03-18;2026;3;ACEITE SOJA;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;1;1240000;1240000;1240000;1240000;8.1;1240000;ENTRE RÍOS;Zona 13/En origen
2026-03-18;2026;3;ACEITE SOJA;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;2;975;975;960;990;180;985;BUENOS AIRES|SANTA FE;Zona 6/En origen
2026-03-18;2026;3;CEBADA CERV.;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;5;220.43;225;210;225;4610;224.688612;BUENOS AIRES;B.Blanca/En destino|Quequen/En destino
2026-03-18;2026;3;CEBADA FORR.;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;3;289053.333333;287000;285155;295005;2320;291045.086207;BUENOS AIRES;B.Blanca/En destino|Quequen/En destino
2026-03-18;2026;3;CEBADA FORR.;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;1;205;205;205;205;90;205;BUENOS AIRES;B.Blanca/En destino
2026-03-18;2026;3;CEBADA FORR.;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;32;202.751563;205;180;210;6566.76;202.902914;BUENOS AIRES|CIUDAD AUTÓNOMA DE BUENOS AIRES|SANTA FE;B.Blanca/En destino|Quequen/En destino
2026-03-18;2026;3;Girasol;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;7;522942.714286;530111;496404;542489;126.75;526687.6714;BUENOS AIRES|CÓRDOBA|SANTA FE;Rosario S/En destino|Zona 25/En destino
2026-03-18;2026;3;Girasol;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;113;538217.106195;540930;498600;542489;7102.13;536650.773554;BUENOS AIRES|CHACO|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Rosario N/En destino|Rosario S/En destino|Zona 25/En destino
2026-03-18;2026;3;Girasol;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;10;376.929;378.1;352.8;411.77;876.99;370.091574;BUENOS AIRES|CHACO|CÓRDOBA|LA PAMPA|SANTA FE;B.Blanca/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 25/En destino
2026-03-18;2026;3;Girasol;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;178;363.802809;360;260;410;17594.08;363.570445;BUENOS AIRES|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|LA PAMPA|SAN LUIS|SANTA FE;B.Blanca/En destino|Bs As/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 25/En destino|Zona 25/En origen
2026-03-18;2026;3;Maíz;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;46;253504.565217;251940;204900;279200;2711.21;253809.802951;CÓRDOBA|ENTRE RÍOS|SANTA FE;B.Blanca/En destino|Rosario N/En destino|Rosario S/En destino|Zona 10/En destino|Zona 11/En destino|Zona 13/En origen|Zona 14/En destino|Zona 18/En destino|Zona 8/En destino
2026-03-18;2026;3;Maíz;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;363;243899.550964;242000;8000;300000;61020.41;253983.196332;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Bs As/En destino|Cordoba/En destino|Rosario N/En destino|Rosario S/En destino|Zona 10/En destino|Zona 11/En destino|Zona 12/En destino|Zona 13/En destino|Zona 13/En origen|Zona 14/En destino|Zona 18/En destino|Zona 18/En origen|Zona 2/En destino|Zona 4/En destino|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino|Zona 8/En origen|Zona 9/En destino|Zona 9/En origen
2026-03-18;2026;3;Maíz;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;87;189.523218;190;157;226.35;29757.58;191.145847;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Cordoba/En destino|Quequen/En destino|Rosario N/En destino|Rosario N/En origen|Rosario S/En destino|Zona 10/En destino|Zona 14/En destino|Zona 5/En destino
2026-03-18;2026;3;Maíz;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;429;184.848252;184;161;202;248543.13;184.999492;BUENOS AIRES|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SALTA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO|TUCUMÁN;B.Blanca/En destino|Cordoba/En destino|Quequen/En destino|Rosario N/En destino|Rosario N/En origen|Rosario S/En destino|Zona 10/En destino|Zona 12/En destino|Zona 13/En destino|Zona 14/En destino|Zona 15/En destino|Zona 18/En destino|Zona 2/En destino|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino|Zona 9/En destino
2026-03-18;2026;3;Soja;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;48;471804.583333;473325;439313;493870;2269.19;470236.469617;BUENOS AIRES|CHACO|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SANTA FE;Rosario N/En destino|Rosario N/En origen|Rosario S/En destino|Zona 11/En destino|Zona 13/En destino|Zona 14/En destino|Zona 15/En destino|Zona 8/En destino|Zona 8/En origen|Zona 9/En destino
2026-03-18;2026;3;Soja;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;550;470767.434545;475000;60000;500000;79497.71;471330.419225;BUENOS AIRES|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SALTA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO|TUCUMÁN;B.Blanca/En destino|Bs As/En destino|Cordoba/En destino|Rosario N/En destino|Rosario S/En destino|Zona 10/En destino|Zona 11/En destino|Zona 11/En origen|Zona 12/En destino|Zona 13/En destino|Zona 14/En destino|Zona 15/En destino|Zona 16/En destino|Zona 18/En destino|Zona 3/En destino|Zona 4/En destino|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino|Zona 9/En destino|Zona 9/En origen
2026-03-18;2026;3;Soja;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;23;348.700435;348.91;320.8;387.69;4004.38;352.371865;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|SANTA FE|SANTIAGO DEL ESTERO;Rosario N/En destino|Rosario S/En destino|Zona 11/En destino|Zona 5/En destino
2026-03-18;2026;3;Soja;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;113;324.572832;323;183;350;50323.57;326.777825;BUENOS AIRES|CHACO|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SANTA FE|SANTIAGO DEL ESTERO|TUCUMÁN;B.Blanca/En destino|Cordoba/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 10/En destino|Zona 11/En destino|Zona 12/En destino|Zona 13/En destino|Zona 14/En origen|Zona 15/En destino|Zona 16/En destino|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino|Zona 9/En destino
2026-03-18;2026;3;Sorgo;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;1;263530;263530;263530;263530;67.79;263530;ENTRE RÍOS;Zona 18/En destino
2026-03-18;2026;3;Sorgo;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;8;262003.75;261500;261500;263530;994.06;261715.843108;CHACO|ENTRE RÍOS|SANTA FE;Rosario N/En destino|Zona 18/En destino
2026-03-18;2026;3;Sorgo;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;18;193.333333;190;190;200;4090;193.618582;BUENOS AIRES|CHACO|CÓRDOBA|SANTA FE;Rosario N/En destino|Rosario S/En destino
2026-03-18;2026;3;TRIGO CAND.;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;1;334960;334960;334960;334960;144.63;334960;BUENOS AIRES;B.Blanca/En destino
2026-03-18;2026;3;TRIGO PAN;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;14;254562.928571;254410;243596;283096;1326.76;259039.308948;CÓRDOBA|ENTRE RÍOS|SANTA FE;Rosario N/En destino|Rosario S/En destino|Zona 12/En destino|Zona 14/En destino|Zona 18/En destino|Zona 8/En destino
2026-03-18;2026;3;TRIGO PAN;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;204;269620.911765;255100;206612;410000;23997.8;275024.943647;BUENOS AIRES|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Bs As/En destino|Cordoba/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 11/En destino|Zona 13/En destino|Zona 14/En destino|Zona 15/En destino|Zona 18/En destino|Zona 2/En destino|Zona 3/En destino|Zona 4/En destino|Zona 5/En destino|Zona 6/En destino|Zona 6/En origen|Zona 7/En destino|Zona 8/En destino|Zona 9/En destino
2026-03-18;2026;3;TRIGO PAN;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;10;198.041;197.525;183;220;2230.5;211.531237;BUENOS AIRES|ENTRE RÍOS|SANTA FE;B.Blanca/En destino|Rosario N/En destino|Rosario S/En destino|Zona 5/En destino
2026-03-18;2026;3;TRIGO PAN;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;171;203.681579;205;170;222.2;73576.17;209.017534;BUENOS AIRES|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SANTA FE;B.Blanca/En destino|Cordoba/En destino|Quequen/En destino|Quequen/En origen|Rosario N/En destino|Rosario S/En destino|Rosario S/En origen|Zona 12/En destino|Zona 13/En destino|Zona 3/En destino|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino
2026-03-19;2026;3;ACEITE SOJA;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;1;1300000;1300000;1300000;1300000;7.75;1300000;ENTRE RÍOS;Zona 13/En origen
2026-03-19;2026;3;ACEITE SOJA;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;4;955;960;925;975;79.34;960.457525;BUENOS AIRES|ENTRE RÍOS;Zona 13/En origen|Zona 18/En destino|Zona 6/En destino
2026-03-19;2026;3;ARROZ C.L.A;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;1;380000;380000;380000;380000;3.72;380000;ENTRE RÍOS;Zona 13/En destino
2026-03-19;2026;3;ARROZ C.L.A;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;2;385000;385000;370000;400000;66.21;383991.844132;ENTRE RÍOS;Zona 13/En destino
2026-03-19;2026;3;ARROZ C.L.F;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;4;242500;240000;240000;250000;81.8;240037.897311;ENTRE RÍOS;Zona 13/En destino
2026-03-19;2026;3;ARROZ C.L.F;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;1;250000;250000;250000;250000;35;250000;CORRIENTES;Zona 13/En destino
2026-03-19;2026;3;CEBADA CERV.;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;3;216.666667;215;215;220;219.52;215.900146;BUENOS AIRES;B.Blanca/En destino|Quequen/En destino
2026-03-19;2026;3;CEBADA CERV.;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;4;208.75;212.5;195;215;330;207.272727;BUENOS AIRES;B.Blanca/En destino|Rosario S/En destino
2026-03-19;2026;3;CEBADA FORR.;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;9;273723.222222;284028;215000;299512;1590;288816.358491;BUENOS AIRES|LA PAMPA;B.Blanca/En destino|Quequen/En destino|Zona 3/En destino|Zona 6/En destino
2026-03-19;2026;3;CEBADA FORR.;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;4;207.71;205;205;215.84;277;206.447942;BUENOS AIRES;B.Blanca/En destino|Quequen/En destino
2026-03-19;2026;3;CEBADA FORR.;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;37;202.689189;205;180;208;7299.95;205.515198;BUENOS AIRES|CÓRDOBA|SANTA FE;B.Blanca/En destino|Quequen/En destino|Rosario S/En destino|Zona 2/En destino|Zona 3/En destino
2026-03-19;2026;3;Girasol;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;16;535492.375;540930;504515;542489;210.59;530138.182345;CHACO|CÓRDOBA|SANTA FE;Rosario N/En destino|Rosario N/En origen|Rosario S/En destino|Zona 25/En destino
2026-03-19;2026;3;Girasol;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;140;534358.092857;540150;360;554000;7155.12;533850.275692;BUENOS AIRES|CHACO|CÓRDOBA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 25/En destino|Zona 25/En origen
2026-03-19;2026;3;Girasol;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;14;365.771429;360;350;390;2053.26;358.655227;BUENOS AIRES|CHACO|CÓRDOBA|SANTA FE;Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 25/En destino
2026-03-19;2026;3;Girasol;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;179;361.41676;360;30;395;21369.76;364.374099;BUENOS AIRES|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|LA PAMPA|SAN LUIS|SANTA FE;B.Blanca/En destino|Bs As/En destino|Cordoba/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 25/En destino|Zona 25/En origen
