año;mes;periodo_ym;commodity;fuente;mercado;tipo_precio;moneda;unidad;frecuencia;operaciones;precio_promedio;precio_mediana;precio_min;precio_max;variacion_mensual_pct;variacion_interanual_pct
2023;04;2023-04;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;57000;57000;57000;57000;;
2023;04;2023-04;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;52388;52388;52388;52388;;
2023;04;2023-04;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;87000;87000;87000;87000;;
2023;04;2023-04;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;87000;87000;87000;87000;;
2023;04;2023-04;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;77145;77145;77145;77145;0.695188;8.349719
2023;04;2023-04;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;51638.18;51638.18;51638.18;51638.18;1.69318;73.036458
2023;04;2023-04;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;99444.4;99444.4;99444.4;99444.4;14.303908;
2023;04;2023-04;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;102132.9;102132.9;102132.9;102132.9;;
2023;04;2023-04;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;100311.1;100311.1;100311.1;100311.1;13.624056;103.224531
2023;04;2023-04;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;58720;58720;58720;58720;13.421039;111.603604
2023;04;2023-04;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;64689.55;64689.55;64689.55;64689.55;6.837834;56.360703
2023;04;2023-04;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;59110;59110;59110;59110;;50.339682
2023;05;2023-05;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;56166.67;56166.67;56166.67;56166.67;-1.461982;
2023;05;2023-05;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;56372.81;56372.81;56372.81;56372.81;7.606341;
2023;05;2023-05;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;91112.5;91112.5;91112.5;91112.5;4.727011;
2023;05;2023-05;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;91991;91991;91991;91991;5.736782;
2023;05;2023-05;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;92214.3;92214.3;92214.3;92214.3;19.533735;
2023;05;2023-05;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;48533.67;48533.67;48533.67;48533.67;-6.012044;54.50624
2023;05;2023-05;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;101946.2;101946.2;101946.2;101946.2;2.515778;
2023;05;2023-05;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;98544;98544;98544;98544;-3.513951;
2023;05;2023-05;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;103475;103475;103475;103475;3.154088;107.43332
2023;05;2023-05;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;67450;67450;67450;67450;14.867166;110.950604
2023;05;2023-05;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;76042.11;76042.11;76042.11;76042.11;17.549295;73.648954
2023;05;2023-05;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;67832.8;67832.8;67832.8;67832.8;14.756894;53.770544
2023;06;2023-06;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;50000;50000;50000;50000;-11.304758;
2023;06;2023-06;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;65000;65000;65000;65000;-28.659624;
2023;06;2023-06;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;48602.89;48602.89;48602.89;48602.89;0.142623;57.240019
2023;06;2023-06;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;53785;53785;53785;53785;-20.259451;80.429603
2023;06;2023-06;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;80873.53;80873.53;80873.53;80873.53;6.353611;84.996029
2023;06;2023-06;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;73343.89;73343.89;73343.89;73343.89;8.124521;69.868592
2023;07;2023-07;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;68000;68000;68000;68000;;
2023;07;2023-07;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;69381;69381;69381;69381;38.762;
2023;07;2023-07;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;113400;113400;113400;113400;;
2023;07;2023-07;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;111125;111125;111125;111125;;
2023;07;2023-07;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;64074;64074;64074;64074;;
2023;07;2023-07;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;62637.8;62637.8;62637.8;62637.8;;
2023;07;2023-07;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;51905.26;51905.26;51905.26;51905.26;6.794596;73.931427
2023;07;2023-07;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;99750;99750;99750;99750;;103.565945
2023;07;2023-07;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;66700;66700;66700;66700;24.012271;136.61519
2023;07;2023-07;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;77280.94;77280.94;77280.94;77280.94;-4.442232;79.585629
2023;07;2023-07;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;72912.5;72912.5;72912.5;72912.5;-0.588174;72.950895
2023;08;2023-08;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;67556.25;67556.25;67556.25;67556.25;-0.652574;
2023;08;2023-08;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;69000;69000;69000;69000;-0.549142;
2023;08;2023-08;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;117035.7;117035.7;117035.7;117035.7;;
2023;08;2023-08;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;117935.2;117935.2;117935.2;117935.2;3.999295;
2023;08;2023-08;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;63950;63950;63950;63950;-0.193526;
2023;08;2023-08;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;62709.67;62709.67;62709.67;62709.67;0.114739;83.845412
2023;08;2023-08;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;62022.38;62022.38;62022.38;62022.38;19.491512;104.399058
2023;08;2023-08;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;115670.67;115670.67;115670.67;115670.67;;124.167965
2023;08;2023-08;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;123412.5;123412.5;123412.5;123412.5;23.721805;137.889032
2023;08;2023-08;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;82616.67;82616.67;82616.67;82616.67;23.863073;169.867677
2023;08;2023-08;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;89722.5;89722.5;89722.5;89722.5;16.099131;100.331301
2023;08;2023-08;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;84000;84000;84000;84000;15.206583;109.545809
2023;09;2023-09;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;66500;66500;66500;66500;-1.563512;
2023;09;2023-09;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;65000;65000;65000;65000;-5.797101;
2023;09;2023-09;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;113750;113750;113750;113750;-2.807434;
2023;09;2023-09;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;114166.67;114166.67;114166.67;114166.67;-3.195424;
2023;09;2023-09;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;66555.56;66555.56;66555.56;66555.56;4.074371;
2023;09;2023-09;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;67160.31;67160.31;67160.31;67160.31;7.097215;
2023;09;2023-09;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;68238.46;68238.46;68238.46;68238.46;10.022318;102.421939
2023;09;2023-09;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;160750;160750;160750;160750;;130.990289
2023;09;2023-09;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;159331.11;159331.11;159331.11;159331.11;37.745472;126.494723
2023;09;2023-09;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;160500;160500;160500;160500;30.051656;139.695341
2023;09;2023-09;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;87000;87000;87000;87000;5.305624;157.219136
2023;09;2023-09;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;98606.75;98606.75;98606.75;98606.75;9.90192;109.167418
2023;10;2023-10;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;69500;69500;69500;69500;6.923077;
2023;10;2023-10;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;140000;140000;140000;140000;23.076923;
2023;10;2023-10;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;141666.67;141666.67;141666.67;141666.67;24.087591;
2023;10;2023-10;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;86250;86250;86250;86250;29.590976;
2023;10;2023-10;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;87251.75;87251.75;87251.75;87251.75;29.915645;
2023;10;2023-10;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;85310;85310;85310;85310;25.017475;130.121257
2023;10;2023-10;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;166250;166250;166250;166250;3.421462;
2023;10;2023-10;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;173333.33;173333.33;173333.33;173333.33;8.788127;
2023;10;2023-10;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;172966.67;172966.67;172966.67;172966.67;7.767396;187.278056
2023;10;2023-10;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;95750;95750;95750;95750;10.057471;161.647766
2023;10;2023-10;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;111038.85;111038.85;111038.85;111038.85;12.607758;89.861636
2023;10;2023-10;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;100000;100000;100000;100000;;
2023;10;2023-10;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;110666.67;110666.67;110666.67;110666.67;;
2023;11;2023-11;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;93666.67;93666.67;93666.67;93666.67;;
2023;11;2023-11;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;170000;170000;170000;170000;21.428571;
2023;11;2023-11;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;160000;160000;160000;160000;12.941174;
2023;11;2023-11;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;99571;99571;99571;99571;15.444638;
2023;11;2023-11;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;97690;97690;97690;97690;11.96337;141.836861
2023;11;2023-11;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;101105;101105;101105;101105;18.514828;156.740045
2023;11;2023-11;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;210300;210300;210300;210300;21.326925;184.189189
2023;11;2023-11;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;205093;205093;205093;205093;18.573711;186.973799
2023;11;2023-11;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;116666;116666;116666;116666;;
2023;11;2023-11;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;130967.86;130967.86;130967.86;130967.86;17.947781;112.998643
2023;11;2023-11;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;115375;115375;115375;115375;15.375;
2023;11;2023-11;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;114300;114300;114300;114300;3.283129;98.4375
2023;12;2023-12;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;143750;143750;143750;143750;53.469745;
2023;12;2023-12;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;148830.77;148830.77;148830.77;148830.77;;
2023;12;2023-12;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;220000;220000;220000;220000;29.411765;
2023;12;2023-12;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;207500;207500;207500;207500;29.6875;
2023;12;2023-12;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;242500;242500;242500;242500;;
2023;12;2023-12;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;146363.64;146363.64;146363.64;146363.64;46.994245;
2023;12;2023-12;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;148400;148400;148400;148400;51.9091;
2023;12;2023-12;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;146930.77;146930.77;146930.77;146930.77;45.32493;244.688637
2023;12;2023-12;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;253733.3;253733.3;253733.3;253733.3;23.716217;167.282941
2023;12;2023-12;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;153000;153000;153000;153000;;260.906087
2023;12;2023-12;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;168909.09;168909.09;168909.09;168909.09;44.780047;
2023;12;2023-12;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;170595.63;170595.63;170595.63;170595.63;30.25763;180.76335
2023;12;2023-12;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;165666.7;165666.7;165666.7;165666.7;43.589772;
2023;12;2023-12;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;175476.92;175476.92;175476.92;175476.92;53.523115;209.619621
2024;01;2024-01;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;160805;160805;160805;160805;11.864348;
2024;01;2024-01;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;160302.27;160302.27;160302.27;160302.27;7.707748;
2024;01;2024-01;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;280000;280000;280000;280000;34.939759;
2024;01;2024-01;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;278868.42;278868.42;278868.42;278868.42;14.997287;236.946915
2024;01;2024-01;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;157750;157750;157750;157750;7.7795;
2024;01;2024-01;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;154500;154500;154500;154500;4.110512;
2024;01;2024-01;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;155463.64;155463.64;155463.64;155463.64;5.807408;228.794638
2024;01;2024-01;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;270840.91;270840.91;270840.91;270840.91;6.742359;
2024;01;2024-01;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;177323.53;177323.53;177323.53;177323.53;4.981638;
2024;01;2024-01;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;184263;184263;184263;184263;8.011559;199.090715
2024;01;2024-01;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;173287.78;173287.78;173287.78;173287.78;4.600249;
2024;01;2024-01;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;180784.09;180784.09;180784.09;180784.09;3.024426;
2024;02;2024-02;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;163428.57;163428.57;163428.57;163428.57;1.631523;
2024;02;2024-02;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;153157.89;153157.89;153157.89;153157.89;-4.456818;
2024;02;2024-02;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;264615.38;264615.38;264615.38;264615.38;-5.494507;
2024;02;2024-02;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;278377.11;278377.11;278377.11;278377.11;-0.17618;244.327243
2024;02;2024-02;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;153642.86;153642.86;153642.86;153642.86;-2.603575;
2024;02;2024-02;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;149533.64;149533.64;149533.64;149533.64;-3.214472;
2024;02;2024-02;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;144989.47;144989.47;144989.47;144989.47;-6.737376;190.566931
2024;02;2024-02;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;251660.53;251660.53;251660.53;251660.53;-7.081788;
2024;02;2024-02;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;158200;158200;158200;158200;;207.184466
2024;02;2024-02;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;173750;173750;173750;173750;-2.01526;
2024;02;2024-02;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;182012.69;182012.69;182012.69;182012.69;-1.221249;201.310194
2024;02;2024-02;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;170746.67;170746.67;170746.67;170746.67;-1.46641;
2024;02;2024-02;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;176342.11;176342.11;176342.11;176342.11;-2.457064;
2024;03;2024-03;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;140636.36;140636.36;140636.36;140636.36;-13.946282;
